query_id,article_id_1,article_id_2,article_id_3,article_id_4,article_id_5,article_id_6,article_id_7,article_id_8,article_id_9,article_id_10,generated_caption
01f9677cb4653866,bef4d12ffa4cd25f,ea92c8bb116e609e,d662a5950d804295,bef4d12ffa4cd25f,ea92c8bb116e609e,8491348c9ce3477d,60cb76a56e45a045,471548d97dbf098d,c92b8b1d073cb799,0075538cce358b89,This is an image caption.
021e08eafe91291d,edc8ffd6395e6721,15d66093a7394ac5,8dcd9b6b7afc1581,5f97e83c90a39afb,3a00ca50708c324b,9f354e94523a6ebd,edc8ffd6395e6721,18769c9ff6a90aa2,8dcd9b6b7afc1581,5ded82b822ece8ea,This is an image caption.
023e1984db6f77b4,3c7dcf3ab3939156,540a64d9d7d34eb7,fa2a11644f776ce8,f1e80cd485df6cd3,d3e48beb7b4422df,cf4be1e5a44a1932,7b208e3c84816c5e,22a1177fe0a436e0,3c7dcf3ab3939156,73c9582da3b28980,This is an image caption.
0240f57773fe7b7e,283ea9f5f4fdc7ee,50d94d1037873bb1,641fcf1e10866479,fa7548343d323491,749a4571a1bf4a03,a70b739d2a96e41d,2e5a0055e9982fd2,08905cc99c50040e,aa657d2c6a39d082,9181e2af6600a998,This is an image caption.
02470f034b3130af,5952b70c88574a45,4af3dd6fa08ec34a,3bb28643672b0d80,2993b5cca44cc9d4,bf7a11d78ed9dd5d,af2224b1e46cf56a,9d2f2bf36cd56d44,17bc6e70ada057fd,d46f1da0724eb903,8ccbc9cd065f97f3,This is an image caption.
0257b07821c53eff,86caa1a0425f61f5,a4c9d8c9bc89909b,29ab9124b5da5d18,471548d97dbf098d,0222c422f967897a,e4a200d442c1a3bb,50174375ad85fd92,2c3641243a02e84e,f3f816f391030b33,3e7611b795c7576d,This is an image caption.
02882f5452a46c82,b5699b9390afcdec,bbef0240995e6424,4b4f3583dc8e8655,5b97b378872531ed,318a34495ae44154,2138e4944c2312be,aacaf79999f335bc,d060a0b6ea39d86e,b0e423eb504a82ac,8ef326bcf14540c6,This is an image caption.
02f5b33c33d2fc1f,d280d5d137841857,b31d243a46c10019,751b691c3e3a914b,1f446d6622b56116,3f46e949d597b049,f5463950ab8dafaa,cc8d6f70668ee540,ad394f42655d0e62,9e4b75a5801cfd00,19eafc434b8494ad,This is an image caption.
0327fa96eb4b4e24,817e8c713bba9cbf,adce12b399939e5b,75f2b1e36f3219bc,a5195cb328c47669,7aed168d431363cf,a128804444e39066,333aa03b6043c465,22f71dde0643c028,6d32b1595c70f415,3c57d4c198accc11,This is an image caption.
0369c236ddf1dea3,19f698a24f551509,67c60fb5aeb1dac4,bedfa64ced7330ac,f1f3bea766085691,af84431a88a5aaa4,70e337cae60af319,ebb12bb0ee701548,b164ca8aaafe50d1,0fb9995105161a46,70e337cae60af319,This is an image caption.
0374cb9ff00bd2b2,807ca5fb4ed12fe9,f043bacffa50f7a8,ced2a2f7c52a3a62,4e961d8d87980d88,4a900393a394cf26,e7c6661e20ca7fe6,d1abab8a84833a94,59c51bf404a7964a,91209d010b26317d,edcb6995f158f13d,This is an image caption.
03be883998d85455,903e888c03bc9742,30d0c167e0cafda0,30d0c167e0cafda0,6514e1c16681a5af,e315295e1eecd1dc,903e888c03bc9742,e3800fff2bbbb18a,4a07ebefd7ae4c3a,1b1d4a35ce664efb,4c50ff92f5e254e6,This is an image caption.
03d4c1f3f9e60a12,1ce43b3b1437d912,eebc6f298a36290d,6454070a31b8d6fc,4af3dd6fa08ec34a,1b77d86453ea08d3,22f71dde0643c028,1b77d86453ea08d3,ea5885ca473a664d,3738508e37568be7,de154fc7c242aacb,This is an image caption.
03fdffc7106edcc0,71332481268580c2,ea92c8bb116e609e,95cd568386adcbfb,39c1558f81ea3ad3,d46f1da0724eb903,d28e2cbd062006e6,bc3c599f80284a19,c2a4428ff02b837a,050f6ea4a335e87d,3738508e37568be7,This is an image caption.
040dc48e236415da,59702db6b736d946,8f9a65c06caa3d16,6bc9d81a8e0f925f,b0a5172f1c26ec45,949af9a07094b521,bc3c599f80284a19,9e2f7c2edee0fca0,014617a17ad7714c,a6e80f909344eb02,75c8eba427a884c3,This is an image caption.
040dde6a96bd14ac,b0e423eb504a82ac,1835b45ec8251328,33d5d33fb19641a5,ed95f7ff50f14cd0,5b137eddaf67ac11,78129590db54d489,b0f397efaa5995a9,3f46e949d597b049,d30c53a1a8d4a3ff,cb0e97ad24e20faa,This is an image caption.
041ee38959312ba0,6b5fa77a8d7f8b49,6b5fa77a8d7f8b49,45b790dda60851c8,319ed32d1f26740f,8bd51e5002b07cc0,f4bc8e21e1056f29,e030fb40ba927edf,b90bd3fb10d15133,b47716cb08f8708d,0ddffbdaa4ce2c97,This is an image caption.
043338416b1c271c,666a8baae7688af4,f62075dec0098080,1665db51d840e1a3,277cf7fbd88768a0,751b691c3e3a914b,c50687f0e3673a1f,19eafc434b8494ad,bd3ac48d11cc4efb,b31d243a46c10019,3f16aef6b25e76ea,This is an image caption.
046fd1bbf3a13cdf,d5a1d203ec93e53a,f2f6b1ee2d59b422,b0f397efaa5995a9,97f6544f73cce396,1091d5dcf8ce3c9b,64f5d1d0ad59ae27,6a27d79d1e5c43d0,37d8f673a746c431,9a575218fddf7eb1,41856e60f4e7f43d,This is an image caption.
047959bcf9d21088,6f03f870595d2449,ef540ed63c222cbb,a3310782f0f0cbcb,f97a5a96fc1a541a,7e2c02f84092b99c,5b97b378872531ed,5755a47ce6fcee0a,244c5cff240427b3,e1a282acf6ff3920,48aa54755a788cdd,This is an image caption.
047b31398b8c4c9a,b938f51818ca4e6b,606968dfb8066f47,ad7fa13cb6ad8b26,3802975dc46e3014,c639b55767e17696,65399df3d11731b7,a30140f076b4492f,c639b55767e17696,7655d77650205e3d,17bc6e70ada057fd,This is an image caption.
0486b6fe9e3a2eaf,2e858b16865b2522,8ccf39eaca6710c1,c4a36cd394467103,6da983444ac7ad21,60eac66022fb33c3,86e7a421cbe277a9,0bb143d49b9b88af,2e858b16865b2522,20891406dd512335,67f06a0ac9796cc4,This is an image caption.
04ed16b64e2e9a5b,1b56a338abca3633,2e80d6de5421c32d,83658f71f3ad3a46,a46ec222acd933c5,bd4740ff9e9209b4,c22c23b9b6b366d8,204aacf2e1d4e4c8,6a9ce167f34bc882,5f6051bb02eac09f,0f0fe9464248eae7,This is an image caption.
050cf057f999928e,f31bbc374963e646,a5195cb328c47669,7231644e51fa4a7c,612f91fb9f6770be,de154fc7c242aacb,b0ecfee3e9340c44,8a54fa5eb10139bc,612f91fb9f6770be,eebc6f298a36290d,de154fc7c242aacb,This is an image caption.
0519376e9e26937e,b5d46420c962f09d,2259da2dc966c309,f03f2385574123ea,53453f9a378f9242,3576ad9d7ff9d431,b5d46420c962f09d,2259da2dc966c309,24065a95baf9e13b,9bfa53ec68b8fe6f,a128804444e39066,This is an image caption.
0562731e3dbbdc45,c2c824088cd54844,e9145f4d094d02e1,1ea7c37c379ae443,6c57e41fd5901a9c,4c6ebe910022d759,a0f80ae755b97b90,1db72e252b582db5,ef065bf2e85dfa12,c7868487c145879e,b0e423eb504a82ac,This is an image caption.
056ccbf9bbaff20f,764588398027f976,655b1c9c21c70b23,319ed32d1f26740f,318a34495ae44154,45b790dda60851c8,9da533abccc82e74,3b52f46af8876c37,09257d1ce4daf61f,797d874d347e3208,5883518e0f122431,This is an image caption.
0578b384fe210676,7472173c0b5ddb1b,da0a9826b3e4373b,7472173c0b5ddb1b,bcdf4674c6e32e33,51a6d9599327f958,465184946e024edf,5195e38fd1ef5e13,38e07f5e31fe150b,5e2ec0fd051eccd6,4c0ef680cc6505fc,This is an image caption.
05bf0b188f7b8ddb,20f2978c9173e2e8,91877ef59213fb23,edc7b98b8d2e8fa7,e50e1f646f6a9721,5755a47ce6fcee0a,3db4e70e6a86303c,0acdebd973cc21ec,c7ac27d3e78d83f0,94c2f41a5d10b563,22f71dde0643c028,This is an image caption.
05c78e8bf6264ed5,22880fcbe1baa49b,94c2f41a5d10b563,612f91fb9f6770be,9ad2c669f724f0ad,8ccbc9cd065f97f3,de5f7c0b734ebbaf,a05c3a8ac823874e,3a25364853c54a9e,952bb5f0d8bb72f0,3d72db780d1c1017,This is an image caption.
05c7b8615a70937e,bc14cdf241d622fc,a28ec43b3b842492,df445fac9408b1ca,e02163dbff11f5cf,d1225e6d3bee7e57,ea5885ca473a664d,3a02d2f9f4fd01a1,6201e3c7c9a26c4a,0c543f233100972b,32df284656cd05a5,This is an image caption.
05e1a6ef8b38f929,7a4649a421650fc3,a73d56619d3c9f6f,e34cffbc35837f5e,2a9c81f5286755ed,44f06ae26d856e00,a72babe767431d96,55693dfa020be84f,cf5b286f61bfb26e,5ad57cc6542ca104,9fd00ef5d5f2f6fa,This is an image caption.
062f66860c41335c,d85d2da18d4ce4dd,319ed32d1f26740f,3559bfc660a82e0b,0ddffbdaa4ce2c97,f4bc8e21e1056f29,20dbaff87ebbafc8,319ed32d1f26740f,55982ba037ada795,fa04e995272f9164,b47716cb08f8708d,This is an image caption.
06553b9016199244,a421aa2bf7bf4be8,ea5885ca473a664d,7e2c02f84092b99c,c9b12e8733ba0425,0c543f233100972b,d1225e6d3bee7e57,e02163dbff11f5cf,106121cca215bddf,3a02d2f9f4fd01a1,0c543f233100972b,This is an image caption.
067d1e0367f32dd2,dc5433c23fd5ed35,746cb8d8fdb59956,f3668c46f4ae1044,73fe869e6ea12b12,b0e5a08017c5ba90,f3668c46f4ae1044,ef634bb577f9a105,028c57210cf1bfc1,62c6d89cc9ab09dd,1b4ec948a3967400,This is an image caption.
069b82cca8a2222c,8bd51e5002b07cc0,08905cc99c50040e,e799edb4fe4b6df1,c869f7d64753778c,50d94d1037873bb1,7f38aabd03e88506,471548d97dbf098d,ff471b467da6ea3f,f2d8a4ad280f3514,2259da2dc966c309,This is an image caption.
06cd742faa2fcc4e,463d4757d47039a0,36f855bb146f17b1,f3f6c582e443da66,33221cfd73d6dcf4,c7a5542b38dfb2f6,85720a1ef3c2c474,2f4ad1268294f233,9a7f768e14f40fcf,92281304b87021c4,ffb30c4fac09fd83,This is an image caption.
06e9bf7eb66610b3,fcf03dc58b75cba0,9ea7306e3ed5de11,9ea7306e3ed5de11,969b29864d9f03d3,b41de102bfeb1ea4,76f6359b5a7bd263,969b29864d9f03d3,17c1d0608a942016,0d77d06b0fb5ae72,4b8ae3878e5a09cf,This is an image caption.
070ac516a1288b4f,bbade85b0c1042fc,3e4f9ba0a6bed96a,efd7c0f678c9808d,6f7cb7c81b7fa2b1,6bbb4cebe0f1d811,70a0069d3afc2eb1,fa581664940d9729,79ec146813a3bbf1,471548d97dbf098d,67c9fb225911fad7,This is an image caption.
0730991d7c50dbfb,1f5c2ac674c9c58a,17690219dc9c963a,a28ec43b3b842492,4c1831c6357b2599,3c7ac88dd74e7ce1,15d66093a7394ac5,6becec67cb5ce32a,2e3a0b5996d7d37b,a3d9776adc09b9fd,dc23848160638efc,This is an image caption.
0752f32b24deae50,9f1e370c5282e661,8c6524c09a2a578f,0a9af19d52daa13d,8a6ed3f5b19610e2,697338428de18198,26ce39805f883704,a72bc58a24b221a7,f103a038c14f4c2f,144d0467e56addde,a1656345949ef20f,This is an image caption.
0753dd965aabe64e,e8c57f6efe5bad8f,b8729c00ab2c7443,8dcd9b6b7afc1581,c06249b5c92c5bc0,7f66659fbd5198f8,71332481268580c2,a2c424b1129cde9d,7b800bf48ae11056,eebc6f298a36290d,d064e89782a38d3e,This is an image caption.
0776540aac61c706,b1d9e6e8f84f85bb,3e6eacc71334ae06,bd13e7586afe31e9,75226e3b78938833,4223d21b53e4f807,add33749c9c94203,8b0569d3bdd710f2,b9600670ffa9c6eb,3e2310b71dfb1b99,5f8727b6e9ddb365,This is an image caption.
07a408bd9a8c1ee3,b829f09145d0ea3c,d8fa16ac9ad778df,03953e909a3d3ec6,277dd2342fcc4ee6,94c2be8141b995ad,58ba9dc59f42219f,9c8a19e7c175a182,399deee826c8d476,d8fa16ac9ad778df,619c836d7910c192,This is an image caption.
07a8c34fd6f8514e,39f56b569623665e,48f8ff8323c2392b,ab47f1f7ed2bf3bc,c578d72bf8370e36,ab0cc8d32287cf9b,f73042bd4c97a6ce,26457080872c1ed5,658bc45263ef8be6,c6aa01288594375e,c4e1f7b96a2417f7,This is an image caption.
07b3a24c197649da,a324ee0b80a2c10d,b67d323f0fe5db70,b39c73d7cb562de7,eda030fc81f83a6d,d93ad1543ade6cb8,f58a092510e9d95b,9cf1d583772d71a6,84ce4f441fb85b0c,685b3f2d3bb3c73d,564a6920ff5a324e,This is an image caption.
07b5362a62ff7c50,2c5964a47c02d98c,624340eda71c5b44,e1a282acf6ff3920,7231644e51fa4a7c,a4648d91c9815aa3,5af4fe1c8647941b,04469aab57e42cd2,1965c164d5ad0fe0,e00c24a866394e33,736073b19c06d628,This is an image caption.
07c448bca7eab892,14789c7f5dd90da1,34f1f85d6a6ed578,7f5a09805b010a97,d46f1da0724eb903,e4baba61441390e7,d46f1da0724eb903,d28e2cbd062006e6,3571f96c3072a72f,b49c550cd11be277,c81ccb4bea668883,This is an image caption.
081bb8236de696ae,05adef28270c9004,05adef28270c9004,05adef28270c9004,ff5eb8c2760c312a,4994d2189492bf51,ceee8c508d2ef46b,05adef28270c9004,e030fb40ba927edf,4edb45ca2adfc682,4d9470edcfe155e7,This is an image caption.
0836c5c0e24a2aa5,6fe76b2b76ea0186,e8c57f6efe5bad8f,ea5885ca473a664d,318a34495ae44154,4b4f3583dc8e8655,fed085443ab9c1f6,e7cf699d62180b13,2d54e24c84c88815,2d54e24c84c88815,bd459e6e53fcfc3a,This is an image caption.
0851a4da7b554dc6,2138e4944c2312be,b0f397efaa5995a9,d5a1d203ec93e53a,f2f6b1ee2d59b422,bc3c599f80284a19,8f36e137b7ffa342,bbef0240995e6424,75ef46faf3b6ce19,b0f397efaa5995a9,46b33ab12ebc8529,This is an image caption.
087708f9db1f7278,b0c58ccd0984ffd5,8a24aa1cc4eeaaea,c6c13ad65237787b,9afb62ac40e067e6,ab5514536ea6fa3b,146f85cdb318225b,d009d40753711457,899a87403ecbc5c7,ad7a0a18c7d8e3f7,9e8073292aa7c1c8,This is an image caption.
0907c001e26f7674,82c6409c3cc5cb4b,06b255d799e38f3e,9bfa53ec68b8fe6f,04038177b1eb2686,82c6409c3cc5cb4b,3738508e37568be7,d5a1d203ec93e53a,2d54e24c84c88815,ea92c8bb116e609e,2d5d177475aa0d02,This is an image caption.
090becea768a7e60,3f46e949d597b049,1f446d6622b56116,386991c4242055d6,20cddb8e65c4b210,ffeb5710720b82af,244293f08135c374,d280d5d137841857,815003281f01e783,63bad3d89bc964d5,2993b5cca44cc9d4,This is an image caption.
098a5857db872206,15d66093a7394ac5,40bdf322eafd00e8,a1ea6878185e66da,eebc6f298a36290d,8dcd9b6b7afc1581,20e6751196113091,882400fddb176984,ec5a00d280fb4222,edc8ffd6395e6721,46c60dcc89731b4c,This is an image caption.
09c3669dc2b2c429,20dbaff87ebbafc8,f89d8581fa176d5a,d8b05461e446a837,39d700159e480483,b5262eeac0693925,7ec47d3a0e9a2619,a6ff2023ac079870,16f1fd74832c7cf1,4d8a285f0a6a5554,20dbaff87ebbafc8,This is an image caption.
09ef8e6c94465437,39f56b569623665e,39f56b569623665e,ce9ad39c2d04fd82,45aa3ed8f2ed085a,8bdec0dcfa6d8db5,4820a001960156ee,050e870f62df62a2,2594dff96541fd7e,a5169f4257eeb15e,942e3596ff2cc51a,This is an image caption.
0a06406fbacc30aa,8a66cc5c2981a933,acd854115ed16066,6f62dc33cf742790,15d66093a7394ac5,6a27d79d1e5c43d0,d0ff598428482bd4,ec5a00d280fb4222,798ea9711c869e43,e6b3c52cc07e715b,c21f9da754e96fb7,This is an image caption.
0a14c51ae2e04481,af455853f8d4f5ba,15d66093a7394ac5,212b11d708b7fdcd,19f8ddde462a2eae,dfde1bfef408af7b,20e6751196113091,edc8ffd6395e6721,cd0d623e0f0b5d90,c21f9da754e96fb7,18ae1c175767e9ee,This is an image caption.
0a8fa162beac9160,e98adec4c1330cdf,957bba9073f98e33,cf50bfdf4f7eff32,ef540ed63c222cbb,11c7f0e5acadd435,cf50bfdf4f7eff32,8d524f751148e471,161655a0afab16e0,489c642807d57029,f03f2385574123ea,This is an image caption.
0aa10400842160ae,11c7f0e5acadd435,4b932ccc047bebe6,ec2a32984f3b7367,853908e796f873de,1767b87547073d66,c71a1ec5672bdf96,fc4069dc2eb11773,ef31a333a380246f,613257ed61635b6b,11c7f0e5acadd435,This is an image caption.
0aa251875edfdf53,d3cc80ac4b3b294e,4893a17db09a2c33,7236b8ca61137867,29a71edf9476da50,a763f26f535bd4bf,e8c57f6efe5bad8f,de154fc7c242aacb,55982ba037ada795,662ac74ea9ca275b,29bacdafc4abc18f,This is an image caption.
0ab2b0c16faf5bf9,485189606905b459,9278acb5f0defb4e,19c77e77e20d24ac,75f2b1e36f3219bc,d94bf7f525ca0fc8,7aed168d431363cf,15d66093a7394ac5,b8729c00ab2c7443,b27bf5cc091b9a39,d2237f3c19615fbf,This is an image caption.
0ab2b4f27c119fa8,3963044f31e53c0b,3963044f31e53c0b,70c7ec0bf4bfa2ed,500e4efe34ec2e33,e1300ecdcb9414f8,23b3e648040e40fa,21a9418f67dab373,e03a2c1c3d17af26,23526db67e0993f2,21a9418f67dab373,This is an image caption.
0add105fb884b108,ac6436ef65af250f,79d9f16a027d857c,3f16aef6b25e76ea,3759d798d00b8d04,8d87883a27d5224e,b51a669c6a7e3f49,c249827bb1f283ab,b5d46420c962f09d,99605cbe170c5678,3576ad9d7ff9d431,This is an image caption.
0b5cf34cecb698ac,0b8167b6bc6c1d52,0b8167b6bc6c1d52,beeee405559176d4,82ac25c309735221,6f1dd6ecb83a9a51,213af32d2591a607,de68ad7604be3c5b,bd67213dbceadf47,cb128710429af7ac,3c2bd1154267a7b0,This is an image caption.
0b75fa43359c5b29,ab6e21302eb96397,47a5afbe17544b85,5eb5259684502dac,ab6e21302eb96397,d1a7c860b9331aba,4683f1efe17df870,be6446b4bd18dbd5,47a5afbe17544b85,47a5afbe17544b85,ab6e21302eb96397,This is an image caption.
0bfd2b3a1977ac60,1393aa68c559d28a,07a14a9ad518d80c,b503c6e37c05dd3e,5952b70c88574a45,50d94d1037873bb1,53453f9a378f9242,c7ad4550809664e2,60cb76a56e45a045,2835627a1a8a0636,1a6088f5566ac00c,This is an image caption.
0c0a1ffce38f5eed,ecd7324be56119bc,77330f4222888c85,2c94c2ebe0158e19,bd3ac48d11cc4efb,fe199bd1de1d6cdc,c249827bb1f283ab,eae25480a4b0aa5a,acc00af0df8b0e8d,2c3f5a5e284c80be,08cc49cff20cfa7e,This is an image caption.
0c2c41fe4d0539b2,3ebdd4d9d1022177,2794def98b9d5147,9ebf559720513db3,bcef8504f50c0f90,707d6119c6ab2dba,543cb7e007a435bf,850ed06a1cc97d6b,09d80599118f9774,55693dfa020be84f,6b7f7ff55b626e9e,This is an image caption.
0c334812b9a2245e,0d3bef29a50bd85a,21809754fae93791,9fd00ef5d5f2f6fa,35daaf35f7e23142,92fc79c12fd3f9d3,50478812e38931d4,956f3cbe42ef9ade,40aacf62707e6725,11c7f0e5acadd435,50478812e38931d4,This is an image caption.
0c35f9bd5b698e0b,f346f23a6919252b,3d72db780d1c1017,d2f064c12c721180,0f93ed99da322daa,815afff2b785d7ec,57024cf9d8ea15df,6954b661ff8d7154,471548d97dbf098d,cd1180d14d9d0495,17690219dc9c963a,This is an image caption.
0c3ebb344e18b80f,83029e482fddf591,844abdac12eb835b,b6b570b03f418de9,bf06c737225f97bc,e19e1c0c47894d73,fa644135c193325a,503fed9fdcbb5203,1d4b09257d60ccb9,993766f650aae381,0b85cf2a40d4c787,This is an image caption.
0c56b2eafc6f687c,8f9a65c06caa3d16,0ca15a41764f8c51,ee96c9a5f99644f5,480f7a5fab60016f,46ae09224cccc49e,ecb4aaf3781f6a51,850ed06a1cc97d6b,df6cabd92179e49f,2794def98b9d5147,55693dfa020be84f,This is an image caption.
0c5886ac3690b221,a826ca522c62babb,6b17d1e16ec99d47,6f6a5eeaadd2bf16,f7e8518818b32302,c1aab226f915a48a,a826ca522c62babb,a36346dc35299d64,c1aab226f915a48a,a826ca522c62babb,6b17d1e16ec99d47,This is an image caption.
0c71c05617f7b6d7,d0b390e0c15fe674,c249827bb1f283ab,04038177b1eb2686,a30140f076b4492f,3571f96c3072a72f,b5d46420c962f09d,ae5394bdcd3a8252,b8016fe740623389,49c23eb745e63c50,ea5885ca473a664d,This is an image caption.
0c73772aeab66eb3,45b790dda60851c8,258d296a06f264a4,bb0eca0848bcfc12,9c7ce0c6abef4e3d,45b790dda60851c8,29ab9124b5da5d18,45b790dda60851c8,55982ba037ada795,a763f26f535bd4bf,258d296a06f264a4,This is an image caption.
0c9c5e514f8e9828,3802975dc46e3014,b938f51818ca4e6b,7655d77650205e3d,ad7fa13cb6ad8b26,098a1db08b33046f,eaa07b9d0f12d850,18ae1c175767e9ee,17bc6e70ada057fd,c639b55767e17696,a865ff1037052a5b,This is an image caption.
0ca31e0169f59a77,049295be71f175b0,485189606905b459,44f06ae26d856e00,be64dc30bebe9d38,d5be7effa0412971,67c9fb225911fad7,b6e39a752c85ee7a,37060d009dd33440,861d53a0e2c1f83d,dafd0aa5945edd77,This is an image caption.
0cc657efc6729862,9d2f2bf36cd56d44,adce12b399939e5b,5952b70c88574a45,fd13bebe1fb0a8d3,7aed168d431363cf,658529732f4bb243,4af3dd6fa08ec34a,ac6436ef65af250f,3bb28643672b0d80,d46f1da0724eb903,This is an image caption.
0cc9f98341b41a59,6b5fa77a8d7f8b49,93b6f7eaacf6b2cc,68d5f524ef8a975c,22cdee8f98614536,89358126d6ca391d,d92338ef1f707cdc,8b1add3be1377ad2,2783c426579a6c9a,b2c41225002293b7,62a9ffb545c2d161,This is an image caption.
0ce9d38efcc2ceb7,7d76f85bdba8dcaa,59563e1dada4c55b,94726631793ef53a,f249e875d0e780db,1dcae471a900439a,c523fb86fd0bd35a,a669ed9105c20119,bd74adb74a96c0cc,6d6c0f97d7454597,ea92c8bb116e609e,This is an image caption.
0cfc306edfaa45f1,b0e423eb504a82ac,8ccbc9cd065f97f3,1dcae471a900439a,d92abdc4de9269bd,78227fc9a1bdd09e,29c3f968aeb3f994,bb30601f9b7d31f3,7f6e0db6b8c75f95,09c18b88fd7f6978,952bb5f0d8bb72f0,This is an image caption.
0d0c35b7dcbe9312,225668c2cb417c00,df6cabd92179e49f,cf50bfdf4f7eff32,dd61707e6b791596,f03f2385574123ea,ef540ed63c222cbb,21809754fae93791,a1f9b326c1183ae3,2734fc1b5a4685a0,46ae09224cccc49e,This is an image caption.
0d118bc39e67c3db,625aef5e547e6ea4,f81ac2d2119a4fd2,f81ac2d2119a4fd2,3141537907466b24,625aef5e547e6ea4,83029e482fddf591,319ed32d1f26740f,5a1f7dd14841e71b,55982ba037ada795,0db804ef9b26fe5a,This is an image caption.
0d3d54536cbd5d57,484be659781df99c,d90e020c7e4a6dec,6379d3843fa073c9,2ac0c69e8f0642c5,5cb18baecf03d170,4872628d8f10c482,942678e00ce3b5d6,9768dba27e01a354,c08fca6977624688,7d8278146dc25876,This is an image caption.
0d4acbfd4ccf9890,10fb48a9e18d0df7,3571f96c3072a72f,551fdfe03c10b3c4,b49c550cd11be277,9a9bb1833e7d1afd,485189606905b459,4edc2454044fc17f,7bb7baadbb62a82a,2259da2dc966c309,d609b07e150b413a,This is an image caption.
